student_id,videos_watched,quizzes_attempted,assignments_submitted,forum_posts,progress_percent,notes_downloaded
S3166,120,36,6,16,83,12
S3167,103,32,15,14,34,20
S3168,30,15,7,14,36,20
S3169,130,21,13,15,90,15
S3170,61,34,14,20,21,15
S3171,138,25,12,14,89,0
S3172,73,21,2,7,36,13
S3173,115,26,11,19,59,9
S3174,125,17,8,11,60,5
S3175,39,25,12,4,14,12
S3176,32,23,7,23,33,20
S3177,71,27,3,20,63,10
S3178,4,10,2,6,12,0
S3179,149,37,7,15,73,12
S3180,122,7,6,4,54,18
S3181,70,4,12,11,21,15
S3182,39,27,8,16,49,1
S3183,83,13,12,16,47,11
S3184,129,0,5,11,15,15
S3185,54,23,12,20,45,13
S3186,59,14,8,1,66,3
S3187,1,3,8,23,29,18
S3188,148,0,9,0,24,12
S3189,92,16,13,15,34,17
S3190,147,3,8,10,82,7
S3191,20,37,7,16,11,12
S3192,21,36,13,5,48,16
S3193,73,33,8,18,29,4
S3194,98,26,2,9,63,19
S3195,117,10,0,10,31,17
S3196,19,14,12,2,9,3
S3197,143,3,0,25,8,10
S3198,119,22,9,4,9,8
S3199,142,36,0,2,1,13
S3200,38,23,10,9,20,0
S3201,64,2,1,11,85,13
S3202,3,16,3,18,58,14
S3203,36,10,8,16,58,11
S3204,141,27,4,10,60,6
S3205,98,15,11,22,24,15
S3206,143,0,2,7,68,20
S3207,51,15,14,23,96,11
S3208,81,17,7,4,86,9
S3209,74,19,8,2,45,4
S3210,55,35,2,23,53,0
S3211,110,31,8,10,27,13
S3212,96,29,8,20,90,7
S3213,150,25,13,16,29,0
S3214,119,3,8,3,70,19
S3215,46,0,12,18,98,11
S3216,36,27,11,14,80,7
S3217,148,38,15,11,85,16
S3218,126,38,15,8,32,10
S3219,23,39,3,5,23,17
S3220,88,38,11,2,32,11
S3221,110,29,13,11,83,13
S3222,44,36,4,9,69,3
S3223,115,38,13,24,40,17
S3224,122,15,9,1,56,16
S3225,125,39,1,0,8,3
S3226,46,19,4,23,4,9
S3227,69,9,15,12,52,0
S3228,90,34,12,5,18,3
S3229,99,23,7,12,77,19
S3230,24,39,15,18,95,12
S3231,127,3,14,6,23,10
S3232,141,13,1,14,96,17
S3233,76,17,10,7,64,8
S3234,103,14,0,10,32,6
S3235,36,32,14,9,2,16
S3236,149,30,12,14,84,20
S3237,48,11,1,20,100,4
S3238,75,22,12,11,49,2
S3239,53,17,15,0,7,11
S3240,1,30,11,18,88,6
S3241,40,29,9,2,70,13
S3242,147,7,12,4,88,0
S3243,66,13,8,22,25,18
S3244,84,27,3,19,74,5
S3245,34,16,4,17,38,10
S3246,27,15,13,18,9,1
S3247,121,38,7,10,92,9
S3248,49,37,6,4,39,3
S3249,95,11,15,0,6,18
S3250,67,32,3,16,37,3
S3251,113,11,4,5,62,5
S3252,52,24,12,16,19,11
S3253,45,5,11,19,15,12
S3254,70,36,0,5,49,9
S3255,107,9,10,10,19,2
S3256,143,40,5,8,53,12
S3257,77,36,13,15,88,3
S3258,137,23,1,10,71,0
S3259,30,1,1,23,81,12
S3260,1,1,1,8,12,7
S3261,139,37,12,1,97,17
S3262,123,23,1,4,51,1
S3263,124,30,5,2,92,15
S3264,74,3,0,1,58,15
S3265,76,1,3,16,46,13
S3266,137,11,8,20,67,7
S3267,59,15,13,0,4,2
S3268,103,9,12,14,78,0
S3269,108,23,5,2,46,6
S3270,19,8,14,12,1,4
S3271,87,2,9,3,23,14
S3272,1,21,11,7,80,1
S3273,34,17,12,18,49,13
S3274,98,5,15,17,47,13
S3275,71,21,8,15,63,12
S3276,89,35,2,21,62,6
S3277,33,26,3,8,63,6
S3278,97,25,13,8,63,0
S3279,31,6,4,6,71,18
S3280,94,34,2,12,25,0
S3281,73,25,15,18,24,1
S3282,79,39,8,14,32,14
S3283,7,21,5,13,67,12
S3284,98,9,4,25,7,5
S3285,123,24,6,23,42,15
S3286,30,31,12,18,55,0
S3287,129,31,14,6,30,1
S3288,26,17,11,13,9,6
S3289,44,7,1,12,73,19
S3290,33,26,8,10,65,4
S3291,144,15,0,6,43,4
S3292,38,27,4,17,75,9
S3293,107,12,6,11,0,14
S3294,75,16,14,5,91,0
S3295,135,5,4,5,29,10
S3296,22,18,2,16,75,4
S3297,27,2,1,12,46,5
S3298,17,16,2,20,100,14
S3299,17,24,4,23,11,11
S3300,122,27,0,0,55,0
S3301,129,10,7,22,87,10
S3302,42,11,14,13,53,17
S3303,39,19,3,23,36,4
S3304,30,32,2,23,100,7
S3305,39,22,3,24,8,7
S3306,63,17,1,12,62,18
S3307,96,35,11,3,5,6
S3308,87,35,6,12,11,1
S3309,32,28,1,1,80,13
S3310,90,0,13,21,71,14
S3311,0,6,9,6,23,0
S3312,6,37,5,1,64,4
S3313,148,22,6,15,35,6
S3314,146,1,0,19,91,5
S3315,12,30,11,1,72,12
S3316,57,25,2,22,16,5
S3317,87,33,15,24,16,2
S3318,49,5,1,12,69,12
S3319,50,22,5,1,59,6
S3320,150,8,9,7,47,12
S3321,96,38,1,23,77,10
S3322,127,13,2,4,7,20
S3323,92,11,13,17,12,10
S3324,93,7,4,23,72,11
S3325,117,0,4,18,87,4
S3326,21,33,14,16,96,6
S3327,77,27,8,24,63,14
S3328,105,22,3,8,41,2
S3329,131,1,5,21,58,2
S3330,19,4,4,19,95,14
S3331,72,30,7,14,73,11
S3332,28,2,9,14,19,14
S3333,60,10,4,13,46,12
S3334,12,16,14,9,60,11
S3335,25,23,6,1,9,16
S3336,6,2,7,9,21,19
S3337,91,30,15,17,74,19
S3338,78,17,13,7,17,12
S3339,101,29,2,25,86,12
S3340,38,9,3,10,60,7
S3341,149,36,9,14,40,3
S3342,35,39,1,20,90,19
S3343,24,6,10,16,12,1
S3344,121,31,2,4,77,5
S3345,69,6,9,9,32,8
S3346,135,40,13,14,84,10
S3347,44,24,0,18,63,13
S3348,36,4,0,3,94,15
S3349,84,11,7,19,65,14
S3350,16,5,8,11,62,7
S3351,10,8,1,12,30,13
S3352,124,10,12,1,74,2
S3353,113,31,7,23,20,17
S3354,14,34,9,21,97,1
S3355,40,7,0,22,94,6
S3356,48,6,10,14,6,6
S3357,85,35,5,23,64,18
S3358,19,8,1,8,99,0
S3359,76,4,6,4,88,16
S3360,143,33,0,16,23,4
S3361,92,2,11,2,50,17
S3362,99,20,10,19,35,8
S3363,116,7,3,20,61,20
S3364,59,16,14,16,46,16
S3365,149,5,15,12,61,16
S3366,103,0,10,9,28,1
S3367,41,7,11,19,52,4
S3368,4,14,10,20,95,2
S3369,66,29,12,9,86,15
S3370,44,12,6,4,62,2
S3371,128,17,15,13,64,8
S3372,103,11,11,7,75,17
S3373,150,4,10,5,28,18
S3374,135,24,6,18,69,10
S3375,119,19,1,5,73,11
S3376,38,36,10,1,53,13
S3377,54,3,7,0,15,5
S3378,98,20,9,4,44,4
S3379,92,13,11,16,88,5
S3380,85,34,1,1,84,0
S3381,9,17,2,9,22,3
S3382,100,8,5,19,97,9
S3383,96,13,5,14,97,13
S3384,55,24,10,24,96,17
S3385,57,19,11,10,0,10
S3386,41,28,15,24,40,4
S3387,131,17,12,1,87,0
S3388,119,3,6,4,25,11
S3389,28,7,12,13,71,14
S3390,14,1,10,11,35,9
S3391,35,1,10,22,64,19
S3392,47,31,11,10,33,16
S3393,10,31,15,0,38,14
S3394,147,25,15,5,27,6
S3395,60,16,3,7,39,10
S3396,136,20,2,14,20,15
S3397,44,24,10,5,89,19
S3398,147,27,15,5,51,16
S3399,59,18,15,13,66,5
S3400,113,7,0,12,50,18
S3401,107,23,5,14,18,5
S3402,18,5,14,8,32,7
S3403,33,36,1,0,35,18
S3404,67,2,6,8,9,17
S3405,18,25,5,11,48,8
S3406,0,7,14,11,6,11
S3407,130,39,1,12,23,0
S3408,138,23,11,23,93,1
S3409,41,28,9,22,52,7
S3410,26,0,6,16,48,4
S3411,58,24,3,4,70,9
S3412,59,1,4,10,11,8
S3413,89,3,12,19,86,6
S3414,141,16,3,11,60,20
S3415,31,27,5,0,13,9
S3416,47,39,4,13,39,20
S3417,126,27,0,18,89,14
S3418,4,3,4,17,62,17
S3419,35,18,1,5,71,15
S3420,84,5,3,0,38,6
S3421,34,13,8,25,65,10
S3422,94,23,12,24,46,0
S3423,102,25,5,6,29,9
S3424,54,28,5,1,49,12
S3425,94,24,11,25,32,19
S3426,138,32,4,6,84,13
S3427,76,39,3,19,49,11
S3428,102,38,7,17,84,2
S3429,133,34,4,19,37,11
S3430,96,40,13,14,19,6
S3431,20,13,10,5,39,5
S3432,130,35,9,9,11,7
S3433,80,1,15,1,45,2
S3434,86,6,0,0,22,4
S3435,105,11,4,10,3,2
S3436,69,23,14,21,94,17
S3437,135,6,7,0,54,10
S3438,97,34,3,2,34,5
S3439,66,23,3,10,78,2
S3440,117,13,0,1,90,9
S3441,120,11,5,0,28,15
S3442,65,6,8,22,30,12
S3443,57,3,13,10,25,18
S3444,144,31,10,20,78,7
S3445,41,1,1,20,43,5
S3446,68,19,12,22,38,1
S3447,21,13,15,4,15,0
S3448,126,12,12,3,92,5
S3449,122,36,0,0,40,15
S3450,50,10,6,2,71,15
S3451,33,13,14,7,54,19
S3452,150,36,1,18,32,15
S3453,132,39,1,21,11,14
S3454,78,23,2,3,15,6
S3455,125,40,2,9,55,3
S3456,88,38,0,24,85,20
S3457,41,40,3,9,10,16
S3458,102,31,7,13,27,12
S3459,28,16,1,25,90,9
S3460,14,34,15,18,92,19
S3461,90,33,4,11,14,4
S3462,4,2,5,18,35,1
S3463,62,11,8,9,97,13
S3464,14,2,2,0,68,7
S3465,76,39,15,4,35,5
S3466,41,23,9,11,89,15
S3467,27,25,2,4,0,6
S3468,128,23,1,18,19,19
S3469,124,8,15,8,80,3
S3470,40,1,2,0,100,18
S3471,42,16,8,16,58,13
S3472,44,11,4,24,72,18
S3473,60,39,13,14,25,15
S3474,22,28,3,10,0,5
S3475,10,4,0,1,89,2
S3476,82,18,14,22,81,3
S3477,62,10,0,12,41,3
S3478,132,31,2,24,37,6
S3479,43,39,14,25,67,15
S3480,94,24,13,15,50,1
S3481,34,18,1,5,27,10
S3482,135,4,2,7,60,12
S3483,125,24,1,14,83,0
S3484,55,13,9,22,48,7
S3485,87,4,5,11,77,14
S3486,2,22,14,14,76,5
S3487,133,10,9,12,16,11
S3488,122,29,10,23,2,12
S3489,97,35,6,4,18,18
S3490,122,1,10,14,91,14
S3491,67,29,2,7,92,0
S3492,150,17,13,19,28,19
S3493,37,35,7,14,79,9
S3494,92,12,13,12,92,11
S3495,54,31,14,14,41,0
S3496,98,10,13,21,44,2
S3497,94,14,6,11,12,3
S3498,125,10,7,17,6,15
S3499,21,25,14,6,64,6
S3500,136,36,2,19,89,10
S3501,123,11,13,1,75,4
S3502,44,35,5,20,86,1
S3503,59,27,10,12,54,18
S3504,8,8,9,22,57,1
S3505,116,5,6,6,12,4
S3506,45,24,15,13,86,7
S3507,28,21,14,3,42,2
S3508,11,37,6,5,97,13
S3509,89,18,5,22,20,14
S3510,61,14,0,7,65,1
S3511,21,12,1,18,84,11
S3512,106,38,7,14,68,13
S3513,25,0,10,8,36,20
S3514,104,1,6,1,79,5
S3515,73,4,11,21,1,4
S3516,121,13,6,18,17,15
S3517,92,7,5,2,91,18
S3518,121,15,4,23,58,0
S3519,62,26,2,20,60,15
S3520,17,37,5,2,11,1
S3521,63,25,7,5,22,7
S3522,137,6,9,25,25,15
S3523,16,22,11,11,0,2
S3524,129,7,4,16,52,6
S3525,58,4,1,24,54,1
S3526,3,29,0,10,23,10
S3527,11,29,4,18,47,14
S3528,96,7,8,25,66,12
S3529,61,2,4,25,93,14
S3530,40,32,0,6,30,15
S3531,42,19,9,15,78,0
S3532,51,2,1,1,65,11
S3533,93,39,7,25,65,16
S3534,133,35,2,9,54,15
S3535,73,30,15,8,54,3
S3536,57,35,15,22,80,11
S3537,127,36,1,6,99,16
S3538,68,37,4,4,55,14
S3539,22,11,7,20,82,1
S3540,20,32,13,23,64,17
S3541,47,21,5,22,44,5
S3542,143,37,0,9,58,4
S3543,85,24,3,20,45,5
S3544,130,20,14,13,54,17
S3545,49,10,10,0,70,18
S3546,54,11,14,10,49,15
S3547,103,30,13,14,55,17
S3548,9,30,5,25,95,9
S3549,141,12,13,13,62,5
S3550,115,35,14,8,45,8
S3551,60,9,5,14,99,5
S3552,60,14,5,7,49,2
S3553,82,7,1,21,19,19
S3554,45,16,13,21,61,5
S3555,17,22,14,6,71,10
S3556,98,39,2,23,94,4
S3557,128,33,0,6,3,19
S3558,120,0,2,25,90,1
S3559,88,36,12,1,76,3
S3560,40,0,4,2,35,7
S3561,93,20,10,1,70,11
S3562,31,0,3,15,24,7
S3563,52,2,8,9,63,14
S3564,145,27,5,17,58,8
S3565,14,22,10,12,2,3
S3566,131,27,3,13,28,2
S3567,30,12,6,13,68,1
S3568,146,20,10,24,59,13
S3569,76,36,2,11,59,16
S3570,24,19,13,22,20,5
S3571,147,34,14,25,84,5
S3572,120,10,9,20,34,12
S3573,97,38,12,24,17,19
S3574,98,18,12,23,49,2
S3575,11,6,1,8,8,12
S3576,54,19,4,1,21,5
S3577,100,12,3,10,51,1
S3578,146,17,7,19,1,6
S3579,21,38,8,15,37,20
S3580,17,15,15,23,5,10
S3581,144,27,6,17,20,12
S3582,113,24,9,25,55,14
S3583,6,24,12,20,90,11
S3584,148,17,6,15,5,4
S3585,8,23,15,5,16,6
S3586,82,36,9,13,77,13
S3587,78,11,6,0,94,4
S3588,19,21,3,13,24,0
S3589,121,33,13,5,24,1
S3590,129,10,2,22,100,10
S3591,63,39,3,18,84,11
S3592,115,10,2,7,18,4
S3593,62,16,13,25,59,11
S3594,146,12,1,0,52,15
S3595,91,0,9,1,99,14
S3596,71,2,12,0,27,6
S3597,120,31,9,11,3,1
S3598,102,2,14,7,19,8
S3599,85,30,15,2,41,2
S3600,150,26,15,20,15,8
S3601,37,8,6,14,98,10
S3602,53,22,8,8,37,8
S3603,47,26,13,15,69,17
S3604,2,26,1,19,3,12
S3605,87,3,9,23,82,8
S3606,14,26,14,13,19,3
S3607,42,17,3,8,89,16
S3608,106,19,2,1,65,14
S3609,7,12,7,9,67,17
S3610,16,9,6,8,8,0
S3611,68,35,10,5,26,16
S3612,134,38,14,0,62,10
S3613,31,30,8,10,43,1
S3614,75,39,2,13,92,2
S3615,109,11,12,16,5,0
S3616,129,4,7,10,36,13
S3617,36,27,7,20,8,12
S3618,85,5,7,7,87,16
S3619,99,14,15,17,0,8
S3620,2,14,6,2,21,17
S3621,13,38,13,2,72,12
S3622,60,4,14,14,12,9
S3623,50,19,0,21,23,17
S3624,100,3,14,4,7,18
S3625,142,38,12,12,74,1
S3626,132,5,3,12,13,20
S3627,79,10,9,6,87,0
S3628,1,40,14,21,68,10
S3629,87,34,2,1,35,19
S3630,42,24,7,11,28,9
S3631,29,23,14,3,18,1
S3632,132,30,3,12,93,1
S3633,64,39,10,10,44,12
S3634,9,20,3,0,56,7
S3635,93,21,7,20,38,16
S3636,77,31,1,12,24,15
S3637,8,18,9,12,72,13
S3638,54,21,14,0,98,17
S3639,112,4,11,21,23,6
S3640,104,27,1,14,13,6
S3641,117,25,9,10,39,15
S3642,93,20,0,20,80,8
S3643,115,0,1,6,53,10
S3644,52,33,6,8,50,2
S3645,93,18,4,21,11,13
S3646,107,14,6,4,41,13
S3647,83,26,0,21,76,7
S3648,100,10,1,10,80,18
S3649,1,20,9,9,32,14
S3650,23,29,4,23,54,17
S3651,25,5,13,22,80,20
S3652,48,13,5,4,70,7
S3653,78,29,11,1,16,3
S3654,143,28,2,21,44,5
S3655,76,8,2,12,78,11
S3656,65,35,1,17,15,9
S3657,40,6,5,13,50,16
S3658,48,20,14,4,79,0
S3659,59,27,10,25,98,9
S3660,77,14,5,1,50,9
S3661,145,6,11,22,43,4
S3662,40,23,4,24,29,7
S3663,7,37,9,4,56,8
S3664,17,18,8,7,37,9
S3665,10,8,8,2,28,4
S3666,113,4,5,8,93,15
S3667,36,9,6,17,38,3
S3668,115,10,2,5,44,9
S3669,45,38,13,13,48,8
S3670,105,3,12,21,43,0
S3671,138,14,14,3,1,2
S3672,134,10,2,7,79,17
S3673,47,0,10,21,9,6
S3674,37,10,13,8,64,10
S3675,16,24,3,10,45,3
S3676,54,22,12,4,82,3
S3677,76,36,12,2,95,20
S3678,42,4,5,25,71,5
S3679,150,25,13,18,30,5
S3680,12,11,12,23,66,14
S3681,142,26,8,3,30,16
S3682,96,26,3,10,5,9
S3683,137,26,5,12,57,15
S3684,33,1,12,19,48,13
S3685,29,13,3,23,0,9
S3686,106,18,2,5,72,4
S3687,51,12,4,16,55,20
S3688,128,3,10,15,69,2
S3689,60,5,6,22,57,15
S3690,148,8,0,7,8,15
S3691,74,18,3,11,1,11
S3692,8,35,15,0,73,15
S3693,13,25,9,1,4,19
S3694,81,22,15,24,55,6
S3695,49,31,9,16,45,5
S3696,94,18,14,14,42,5
S3697,10,31,12,11,5,19
S3698,67,0,2,8,12,13
S3699,47,8,4,2,32,5
S3700,142,12,10,15,28,16
S3701,12,4,15,19,28,2
S3702,76,24,1,5,31,1
S3703,80,15,0,1,95,20
S3704,63,4,13,5,53,5
S3705,142,14,14,6,83,13
S3706,78,32,1,23,19,9
S3707,25,5,9,3,31,4
S3708,143,15,13,2,32,0
S3709,16,21,10,11,66,1
S3710,89,14,2,5,67,15
S3711,73,37,15,10,61,5
S3712,92,20,11,3,49,14
S3713,111,10,0,11,49,14
S3714,120,16,15,5,58,14
S3715,149,4,15,0,0,12
S3716,6,10,14,15,71,1
S3717,40,32,3,10,76,12
S3718,121,15,0,9,94,15
S3719,3,23,8,21,88,0
S3720,106,9,3,9,15,5
S3721,84,12,0,17,82,9
S3722,27,38,1,14,11,0
S3723,43,21,0,6,61,3
S3724,137,25,14,5,67,6
S3725,79,16,5,25,85,2
S3726,97,9,3,19,63,13
S3727,76,9,13,24,20,7
S3728,125,17,7,12,75,5
S3729,84,7,7,0,12,13
S3730,98,34,10,14,34,13
S3731,108,35,5,0,71,7
S3732,109,32,4,3,26,0
S3733,79,18,10,5,5,18
S3734,96,10,1,2,26,19
S3735,122,15,6,16,25,19
S3736,100,34,0,20,56,13
S3737,63,26,9,3,50,11
S3738,49,22,3,13,71,19
S3739,17,5,13,8,87,7
S3740,98,23,8,16,87,20
S3741,89,16,13,22,54,15
S3742,14,39,3,20,24,2
S3743,43,26,14,8,12,11
S3744,2,3,3,24,58,17
S3745,10,22,6,3,26,3
S3746,112,12,0,20,73,19
S3747,147,22,9,1,24,9
S3748,1,8,3,14,6,11
S3749,127,24,1,13,14,1
S3750,48,19,4,17,44,3
S3751,94,25,1,16,28,15
S3752,54,18,5,14,88,17
S3753,149,16,9,9,24,3
S3754,7,20,2,16,68,18
S3755,98,13,9,19,93,19
S3756,22,22,8,16,26,1
S3757,139,17,7,8,45,12
S3758,112,14,1,23,21,6
S3759,9,8,10,12,32,14
S3760,26,20,13,11,1,0
S3761,140,32,4,15,7,9
S3762,114,19,9,17,61,20
S3763,35,37,12,23,6,2
S3764,104,28,15,9,32,13
S3765,7,40,2,4,44,12
S3766,137,21,9,12,68,7
S3767,13,19,6,7,64,14
S3768,11,15,2,0,2,2
S3769,55,0,4,4,14,19
S3770,34,20,1,5,78,6
S3771,88,39,13,7,31,5
S3772,67,39,15,11,70,13
S3773,94,18,10,4,5,8
S3774,40,38,10,5,55,8
S3775,36,1,15,8,69,19
S3776,34,26,11,6,95,17
S3777,102,5,1,16,0,5
S3778,92,33,2,2,78,4
S3779,115,18,2,7,73,13
S3780,19,17,13,25,29,6
S3781,87,27,3,23,17,1
S3782,18,38,14,25,36,3
S3783,36,24,8,7,76,6
S3784,140,32,2,5,76,12
S3785,114,2,13,10,86,4
S3786,110,27,6,23,60,0
S3787,105,30,4,11,16,18
S3788,85,10,12,8,61,8
S3789,27,16,13,4,54,17
S3790,38,0,7,10,70,20
S3791,40,32,13,4,0,20
S3792,41,19,11,10,25,5
S3793,76,12,8,7,81,13
S3794,70,10,15,2,56,9
S3795,45,18,0,6,41,17
S3796,70,33,9,22,42,7
S3797,0,34,15,18,32,10
S3798,8,36,3,3,7,4
S3799,20,9,9,9,77,9
S3800,14,26,2,21,66,11
S3801,110,5,2,22,42,7
S3802,139,33,14,17,80,3
S3803,1,22,4,12,76,0
S3804,78,23,9,4,89,17
S3805,41,17,9,24,32,5
S3806,4,0,8,19,62,8
S3807,7,38,10,12,32,16
S3808,22,31,12,25,82,7
S3809,135,7,12,3,55,6
S3810,126,32,8,0,86,17
S3811,13,25,0,11,14,13
S3812,126,33,13,6,77,18
S3813,19,16,5,22,44,9
S3814,129,5,4,12,66,11
S3815,150,21,6,19,67,3
S3816,49,1,15,19,82,5
S3817,143,39,3,5,45,17
S3818,31,18,0,14,100,5
S3819,144,16,14,15,11,20
S3820,55,36,2,19,73,16
S3821,78,32,6,9,44,0
S3822,147,14,6,4,100,19
S3823,89,3,7,9,92,8
S3824,61,33,13,23,13,2
S3825,3,26,6,16,55,3
S3826,126,21,0,17,68,4
S3827,123,15,11,13,43,14
S3828,55,13,8,18,12,15
S3829,3,13,13,14,75,20
S3830,55,19,13,0,87,4
S3831,61,37,9,14,47,12
S3832,89,12,0,5,33,19
S3833,127,26,2,1,0,5
S3834,70,0,7,12,58,2
S3835,97,32,15,6,85,18
S3836,43,4,1,1,74,20
S3837,67,35,8,8,84,10
S3838,135,39,13,4,82,20
S3839,9,19,6,3,76,2
S3840,49,18,11,18,59,5
S3841,101,14,13,15,69,16
S3842,147,26,11,23,10,7
S3843,31,1,9,1,92,20
S3844,150,15,15,8,2,6
S3845,68,9,14,15,84,14
S3846,130,19,5,18,20,17
S3847,20,7,13,4,54,11
S3848,52,10,8,8,15,0
S3849,18,27,5,23,62,8
S3850,127,3,11,8,98,13
S3851,19,7,3,18,16,2
S3852,48,40,9,5,31,15
S3853,121,1,2,17,49,5
S3854,25,2,1,21,25,7
S3855,107,11,4,1,66,3
S3856,43,27,2,2,85,7
S3857,66,6,9,9,38,1
S3858,101,20,1,6,12,6
S3859,118,23,4,2,24,13
S3860,139,23,10,7,67,18
S3861,66,12,4,3,11,0
S3862,115,21,13,7,1,18
S3863,90,8,15,5,52,18
S3864,63,20,14,19,46,8
S3865,1,31,13,5,97,8
S3866,148,28,2,4,98,6
S3867,108,34,6,25,96,3
S3868,6,38,6,16,44,19
S3869,130,31,11,11,7,19
S3870,64,35,1,9,87,2
S3871,37,28,12,8,44,13
S3872,117,35,3,25,8,5
S3873,37,5,12,10,47,18
S3874,132,0,12,6,90,11
S3875,11,20,15,24,58,2
S3876,137,22,14,13,60,13
S3877,24,19,1,13,59,5
S3878,43,22,2,6,65,2
S3879,17,30,4,18,47,2
S3880,38,20,7,16,100,13
S3881,133,3,8,19,32,14
S3882,119,19,6,18,70,7
S3883,83,21,12,15,21,0
S3884,63,2,4,7,67,12
S3885,46,12,8,18,51,8
S3886,27,11,2,7,49,5
S3887,141,33,8,24,58,19
S3888,107,35,14,9,30,11
S3889,71,24,14,14,36,6
S3890,136,23,7,4,59,2
S3891,35,25,6,19,47,5
S3892,142,13,3,13,88,19
S3893,148,24,14,15,43,16
S3894,42,15,15,1,72,5
S3895,46,1,15,12,69,2
S3896,113,19,11,20,46,11
S3897,95,2,4,4,33,20
S3898,62,5,5,14,44,19
S3899,4,38,3,14,51,8
S3900,74,16,9,13,36,20
S3901,4,16,1,0,32,17
S3902,31,14,13,7,29,12
S3903,124,0,13,20,40,12
S3904,123,30,4,16,68,6
S3905,124,37,4,3,50,2
S3906,44,9,1,15,100,16
S3907,103,7,2,9,27,11
S3908,73,10,9,0,61,6
S3909,116,34,2,19,75,3
S3910,118,6,5,23,28,3
S3911,117,21,14,9,54,14
S3912,143,27,14,23,44,7
S3913,146,7,15,13,50,1
S3914,89,17,11,0,49,11
S3915,116,32,10,15,51,15
S3916,146,10,10,20,76,7
S3917,47,1,7,11,51,15
S3918,39,25,12,15,3,2
S3919,26,18,2,19,99,6
S3920,141,24,5,14,49,14
S3921,9,13,1,6,86,8
S3922,63,15,1,15,95,3
S3923,41,16,3,16,44,4
S3924,95,5,10,7,17,2
S3925,50,30,6,15,31,11
S3926,139,32,1,8,1,15
S3927,43,1,8,7,69,19
S3928,48,21,2,15,12,8
S3929,148,35,4,7,59,14
S3930,120,4,8,25,29,10
S3931,92,30,14,1,36,17
S3932,60,17,3,21,57,17
S3933,4,3,14,22,37,6
S3934,138,27,4,25,95,18
S3935,107,31,5,12,41,1
S3936,4,37,8,24,52,0
S3937,83,12,1,21,86,3
S3938,22,30,14,21,18,0
S3939,132,16,9,9,68,20
S3940,37,4,6,21,74,6
S3941,41,27,14,3,71,6
S3942,48,5,6,17,85,2
S3943,140,14,8,5,91,11
S3944,99,19,9,16,94,5
S3945,82,18,9,12,18,1
S3946,131,19,8,4,41,4
S3947,111,16,5,19,65,18
S3948,51,34,12,11,40,13
S3949,2,32,5,16,20,9
S3950,132,6,9,19,79,2
S3951,103,18,5,6,20,14
S3952,14,21,10,0,42,4
S3953,81,37,4,19,95,17
S3954,138,12,10,11,54,1
S3955,83,31,12,8,84,16
S3956,79,33,13,1,92,19
S3957,105,23,5,15,51,8
S3958,47,5,13,2,83,5
S3959,51,23,7,16,58,6
S3960,30,3,15,23,69,15
S3961,150,30,13,15,35,9
S3962,47,24,6,2,34,13
S3963,85,10,2,19,76,9
S3964,113,0,4,3,94,17
S3965,21,36,12,11,89,18
S3966,76,7,9,20,33,3
S3967,3,38,13,11,30,11
S3968,117,7,13,25,51,20
S3969,128,14,9,13,64,0
S3970,94,30,3,9,96,6
S3971,41,3,4,24,25,12
S3972,92,20,2,13,7,13
S3973,96,39,5,0,19,7
S3974,89,29,1,24,94,7
S3975,77,3,1,6,40,9
S3976,74,32,2,7,75,15
S3977,50,14,7,18,56,18
S3978,73,32,8,5,0,2
S3979,60,37,8,0,59,1
S3980,78,26,5,22,85,7
S3981,4,6,5,14,4,7
S3982,47,6,9,21,58,2
S3983,120,10,13,20,85,4
S3984,115,10,13,11,11,8
S3985,133,11,5,4,94,2
S3986,86,28,5,4,19,14
S3987,3,17,9,11,22,13
S3988,36,33,13,3,91,7
S3989,87,36,7,20,84,18
S3990,25,22,15,4,94,16
S3991,66,37,9,8,41,6
S3992,121,1,1,25,59,1
S3993,0,22,8,1,58,8
S3994,97,14,5,24,85,11
S3995,110,23,9,5,7,13
S3996,0,38,12,7,48,12
S3997,10,11,9,22,33,14
S3998,92,14,2,13,19,20
S3999,81,39,10,7,52,3
S4000,56,0,0,19,76,6
S4001,0,2,11,1,93,7
S4002,52,18,6,19,83,4
S4003,116,10,11,21,6,3
S4004,97,9,8,17,15,4
S4005,131,16,7,13,27,18
S4006,13,23,11,12,75,9
S4007,51,17,4,5,98,15
S4008,73,4,2,1,40,13
S4009,133,19,12,19,75,6
S4010,23,25,5,7,99,19
S4011,85,21,2,22,70,10
S4012,84,36,4,11,4,15
S4013,89,18,8,0,19,12
S4014,28,29,8,15,19,1
S4015,147,15,4,8,85,9
S4016,150,33,4,18,4,11
S4017,34,40,0,22,32,2
S4018,114,4,0,21,12,2
S4019,8,1,1,15,55,19
S4020,138,20,14,21,26,7
S4021,38,1,15,13,75,11
S4022,25,4,0,21,6,7
S4023,90,15,0,10,3,10
S4024,16,27,13,10,7,18
S4025,147,7,7,7,100,3
S4026,125,13,10,5,28,4
S4027,64,8,10,18,90,15
S4028,124,16,3,7,78,1
S4029,78,36,3,16,28,16
S4030,14,32,7,4,67,14
S4031,30,37,9,24,98,15
S4032,111,20,7,2,59,13
S4033,141,38,1,24,0,2
S4034,43,15,8,6,43,13
S4035,49,27,12,19,27,1
S4036,13,33,2,17,12,12
S4037,18,3,3,19,23,9
