student_id,age,education_level,country,course_category,course_difficulty,total_login_days,avg_session_time_min,total_study_time_min,last_login_days_ago,videos_watched,quizzes_attempted,assignments_submitted,progress_percent,final_exam_score,payment_amount,consistent_weekly_study,dropout
S1941,43,UG,India,Science,Beginner,44,25,2435,17,113,17,5,6,60,200,0,0
S1942,32,PG,USA,Science,Intermediate,31,59,3795,37,68,16,6,59,86,300,0,0
S1943,30,School,UK,Science,Beginner,21,64,4534,17,26,18,7,96,66,300,0,1
S1944,44,Diploma,UK,Coding,Advanced,95,29,5766,38,131,8,13,47,88,0,1,0
S1945,22,School,USA,Business,Beginner,57,63,5988,14,134,30,8,46,70,100,0,0
S1946,29,UG,USA,Science,Beginner,68,72,5980,41,101,35,14,75,34,300,0,0
S1947,21,Diploma,Canada,Business,Intermediate,88,36,5833,31,76,24,4,35,65,0,0,1
S1948,23,Diploma,Canada,AI/ML,Beginner,15,29,4010,36,90,40,3,39,33,300,1,0
S1949,30,Diploma,UK,AI/ML,Beginner,39,52,4532,33,118,28,15,90,86,100,1,1
S1950,41,School,Canada,Science,Intermediate,68,18,530,19,104,0,6,22,73,300,0,0
S1951,27,PG,USA,Business,Advanced,91,13,838,39,32,29,10,21,62,0,0,0
S1952,21,Diploma,USA,Science,Intermediate,9,73,4826,10,99,29,6,24,34,200,0,1
S1953,24,UG,India,AI/ML,Beginner,92,14,2579,14,6,28,12,82,89,0,0,0
S1954,33,PG,Australia,Science,Beginner,15,70,1433,50,133,39,1,79,63,200,0,0
S1955,35,PG,Australia,Science,Beginner,51,88,4110,6,51,24,13,73,37,100,0,0
S1956,45,School,USA,Coding,Beginner,95,63,3127,54,102,15,13,53,55,300,0,0
S1957,24,School,India,Math,Beginner,83,52,4657,4,28,14,2,4,81,0,0,0
S1958,28,PG,Australia,Science,Intermediate,44,81,700,0,1,8,11,29,76,0,1,0
S1959,31,Diploma,India,Science,Beginner,84,26,1332,9,8,6,9,34,50,100,1,0
S1960,20,PG,USA,Science,Beginner,34,38,948,46,3,18,10,98,90,100,0,1
S1961,29,School,Australia,AI/ML,Intermediate,3,16,2147,60,13,9,13,32,80,300,1,1
S1962,45,PG,USA,AI/ML,Beginner,1,53,805,10,116,39,10,35,85,200,0,1
S1963,39,PG,Australia,Business,Intermediate,4,71,5099,46,111,2,8,20,60,300,1,1
S1964,45,UG,India,Science,Intermediate,22,34,5382,58,137,32,11,61,34,200,0,1
S1965,31,PG,UK,Business,Beginner,97,74,983,29,131,33,15,65,40,200,0,0
S1966,23,Diploma,India,Science,Beginner,50,68,1318,12,95,6,7,83,28,200,0,0
S1967,26,Diploma,Australia,Science,Beginner,36,72,1108,48,82,15,3,58,83,200,0,0
S1968,40,PG,India,Science,Intermediate,91,75,893,41,99,26,7,79,52,0,1,0
S1969,38,UG,India,Coding,Advanced,18,65,1142,26,118,13,5,74,75,100,0,1
S1970,27,School,India,Business,Intermediate,77,24,1370,39,31,34,11,21,80,200,0,1
S1971,41,UG,Australia,Business,Advanced,98,10,914,24,127,25,5,81,37,0,0,0
S1972,40,School,USA,Business,Intermediate,25,89,1278,28,109,35,3,45,66,200,1,0
S1973,34,PG,Canada,Business,Advanced,31,59,5130,58,18,31,7,55,91,0,1,1
S1974,21,PG,UK,Science,Intermediate,99,63,5363,40,134,18,11,61,55,100,0,0
S1975,32,School,USA,Business,Advanced,14,76,3236,0,78,12,0,34,81,300,0,1
S1976,31,PG,UK,AI/ML,Intermediate,53,48,3282,23,66,4,8,77,62,0,0,1
S1977,43,PG,India,Business,Intermediate,72,21,2931,42,137,39,3,98,52,200,1,0
S1978,25,Diploma,USA,Business,Intermediate,14,54,3767,33,17,9,11,98,55,300,0,0
S1979,43,PG,India,Science,Beginner,86,75,3633,11,67,6,7,34,35,100,0,0
S1980,31,UG,UK,Business,Intermediate,59,47,4399,9,3,37,8,21,96,200,0,1
S1981,37,UG,USA,Business,Beginner,49,15,3876,49,93,16,4,27,89,0,0,1
S1982,19,UG,Canada,Math,Beginner,85,28,1787,42,139,25,6,87,37,300,1,0
S1983,28,PG,USA,Science,Beginner,24,77,2409,26,127,33,14,10,38,0,0,0
S1984,25,School,Canada,Science,Beginner,82,12,3854,49,146,27,15,35,76,0,1,0
S1985,19,School,UK,Science,Beginner,14,65,4507,23,63,19,4,28,38,200,1,0
S1986,29,School,USA,Science,Intermediate,84,90,4119,36,84,14,12,97,70,0,1,0
S1987,33,School,India,AI/ML,Beginner,28,52,5890,18,29,2,4,13,82,0,0,1
S1988,33,UG,USA,Business,Advanced,84,16,1407,59,100,1,15,53,77,100,0,0
S1989,19,PG,Australia,Science,Beginner,13,40,4580,41,27,5,4,1,41,100,0,0
S1990,32,Diploma,Canada,Business,Advanced,67,13,5134,40,82,14,4,19,55,100,1,1
S1991,34,UG,USA,AI/ML,Beginner,4,84,1135,3,103,18,8,56,78,0,1,0
S1992,45,PG,India,Business,Advanced,76,74,5166,9,57,21,8,85,45,300,1,1
S1993,38,Diploma,Australia,Science,Beginner,24,14,3040,50,53,19,5,46,69,0,1,0
S1994,27,Diploma,UK,Business,Beginner,50,53,4094,60,45,25,14,92,46,300,1,0
S1995,39,PG,Australia,AI/ML,Beginner,19,17,405,50,71,22,5,89,77,100,1,0
S1996,31,PG,India,AI/ML,Beginner,30,11,4982,47,5,24,8,21,94,200,0,1
S1997,35,School,Australia,Business,Beginner,39,53,5271,34,46,22,5,62,40,100,0,0
S1998,21,School,UK,Science,Beginner,83,42,2204,56,10,3,1,92,44,100,1,0
S1999,18,PG,Canada,Science,Beginner,12,87,4732,5,19,37,14,4,88,200,0,1
S2000,36,Diploma,UK,Science,Advanced,69,57,2399,18,105,11,12,13,65,300,1,0
S2001,26,PG,USA,Business,Beginner,17,83,5478,6,148,28,0,0,37,100,0,0
S2002,39,School,India,AI/ML,Beginner,71,13,1787,57,67,24,2,64,34,300,1,0
S2003,20,School,USA,Math,Beginner,53,69,842,31,38,15,7,57,45,100,0,0
S2004,24,School,Australia,Business,Beginner,20,50,3616,39,103,14,14,38,64,300,0,1
S2005,28,PG,India,Business,Beginner,75,27,722,28,133,13,12,5,75,200,0,0
S2006,45,Diploma,Canada,Science,Intermediate,64,57,430,48,1,23,2,44,41,100,1,1
S2007,20,PG,USA,Business,Intermediate,11,55,5015,21,108,12,2,15,46,100,1,0
S2008,29,Diploma,UK,Business,Beginner,15,41,1317,35,142,27,9,81,36,0,0,0
S2009,26,UG,USA,Business,Beginner,36,57,1042,15,0,38,8,26,92,100,0,0
S2010,43,School,UK,Business,Advanced,64,86,3907,15,13,4,10,1,81,300,0,0
S2011,31,Diploma,India,Business,Advanced,23,60,5204,6,44,32,5,7,80,100,0,0
S2012,41,Diploma,USA,Science,Intermediate,83,81,5293,16,103,34,12,38,35,300,1,0
S2013,31,School,USA,Science,Beginner,39,84,5217,1,49,34,5,5,93,300,0,0
S2014,32,School,UK,Science,Advanced,42,74,3434,39,103,20,7,13,77,300,1,1
S2015,21,PG,UK,Business,Advanced,9,85,2937,55,142,31,4,59,59,100,0,0
S2016,42,PG,India,Science,Beginner,92,59,5953,51,138,12,5,35,82,100,0,1
S2017,40,School,Canada,Science,Intermediate,58,50,5264,21,26,29,0,46,38,100,0,0
S2018,31,UG,UK,Business,Advanced,4,83,2033,14,126,8,6,32,89,100,1,0
S2019,20,UG,India,Business,Intermediate,96,60,5314,27,48,21,9,91,77,200,1,0
S2020,22,School,India,Coding,Advanced,2,38,5595,22,138,39,14,34,24,100,0,0
S2021,35,UG,India,Business,Beginner,18,56,840,43,97,36,11,39,35,100,0,1
S2022,32,PG,UK,Science,Beginner,50,21,1782,48,48,11,8,44,69,300,1,0
S2023,33,Diploma,India,Business,Advanced,77,49,5941,47,39,39,0,98,65,100,0,0
S2024,26,Diploma,Australia,AI/ML,Intermediate,29,51,5875,52,35,35,3,30,78,300,1,1
S2025,41,Diploma,India,AI/ML,Intermediate,35,80,1201,33,9,13,0,48,37,0,1,0
S2026,43,School,USA,Coding,Advanced,46,69,2608,51,68,34,9,46,38,300,1,0
S2027,25,School,Australia,AI/ML,Beginner,36,76,5386,43,111,16,9,61,28,300,0,0
S2028,26,Diploma,Australia,Science,Beginner,39,14,2434,2,126,8,6,67,59,0,0,0
S2029,29,PG,Canada,AI/ML,Intermediate,39,50,4958,34,104,35,3,59,59,100,0,0
S2030,20,PG,UK,Business,Intermediate,88,71,210,44,21,9,7,68,61,100,1,0
S2031,34,Diploma,India,AI/ML,Beginner,11,71,531,27,47,26,6,91,63,0,1,0
S2032,21,Diploma,UK,Science,Beginner,11,14,3406,2,112,36,7,7,75,200,0,0
S2033,29,Diploma,Canada,Science,Advanced,85,21,5400,56,98,21,7,4,81,100,1,1
S2034,34,School,Australia,Science,Beginner,26,10,264,20,80,14,6,0,78,300,0,0
S2035,18,School,Australia,Coding,Advanced,89,31,5386,10,12,24,4,84,55,0,1,0
S2036,40,School,India,Business,Advanced,16,19,4205,29,114,7,2,58,78,0,1,0
S2037,34,School,India,Science,Intermediate,28,18,3049,11,80,3,1,94,92,100,1,0
S2038,25,UG,USA,Science,Intermediate,59,56,5891,25,9,0,8,74,60,300,0,0
S2039,21,PG,UK,Science,Beginner,40,76,3668,13,18,16,9,80,36,0,0,1
S2040,43,School,USA,Coding,Beginner,86,75,3895,44,48,28,10,5,74,200,1,1
S2041,30,UG,Canada,Business,Advanced,26,27,5108,43,22,8,15,25,34,300,1,1
S2042,28,School,Australia,Science,Beginner,50,66,5142,17,87,9,9,48,62,200,0,0
S2043,27,UG,India,AI/ML,Beginner,70,47,2667,54,20,17,9,19,63,0,1,1
S2044,35,Diploma,USA,Science,Beginner,79,90,2020,23,131,9,4,11,66,300,1,0
S2045,21,UG,UK,Science,Beginner,12,73,396,57,39,0,13,99,50,300,1,1
S2046,24,Diploma,India,Business,Beginner,62,87,5943,22,70,26,12,39,81,0,1,0
S2047,45,PG,Canada,Business,Advanced,56,10,2580,55,21,16,6,54,60,100,0,0
S2048,20,PG,UK,AI/ML,Beginner,70,46,3765,24,107,0,7,31,82,100,1,0
S2049,20,UG,USA,Science,Advanced,100,28,3779,9,79,36,10,66,68,200,1,0
S2050,41,School,UK,Science,Advanced,51,71,4223,35,105,39,0,82,70,200,0,0
S2051,21,School,UK,Business,Advanced,56,38,2231,16,38,4,4,7,83,0,0,1
S2052,19,UG,USA,Science,Intermediate,28,62,980,4,44,2,12,88,85,100,1,0
S2053,38,Diploma,Australia,Science,Intermediate,60,61,4855,8,4,15,11,97,73,300,1,1
S2054,21,Diploma,Australia,Science,Beginner,10,42,2739,9,98,22,15,93,68,200,1,0
S2055,33,PG,India,AI/ML,Beginner,17,56,1519,55,60,6,4,74,45,200,1,0
S2056,35,UG,USA,AI/ML,Beginner,62,71,1435,56,29,2,14,4,67,100,1,1
S2057,27,UG,Canada,AI/ML,Intermediate,55,49,4584,51,115,4,15,88,57,300,1,0
S2058,44,UG,USA,AI/ML,Beginner,40,38,1343,45,92,33,8,26,23,300,0,1
S2059,18,UG,India,Business,Beginner,32,17,4890,40,63,37,3,99,26,0,0,0
S2060,29,UG,UK,Business,Intermediate,51,54,2668,8,36,29,9,9,74,300,0,1
S2061,30,UG,India,Business,Intermediate,55,74,4097,16,22,20,4,37,44,200,0,0
S2062,33,School,Canada,Science,Intermediate,45,69,1535,32,15,11,11,25,83,100,1,0
S2063,26,Diploma,India,Science,Beginner,25,88,3557,20,86,36,12,51,75,300,0,0
S2064,21,Diploma,India,Science,Beginner,40,60,2528,35,136,1,4,74,83,200,0,0
S2065,33,Diploma,UK,Science,Beginner,94,73,5543,0,91,33,7,73,40,200,0,0
S2066,18,UG,USA,AI/ML,Intermediate,97,32,2155,33,89,23,10,77,42,300,0,0
S2067,44,PG,Australia,Science,Beginner,51,12,3365,52,46,9,7,47,44,300,1,1
S2068,26,Diploma,UK,Science,Beginner,72,79,1320,34,61,5,0,69,52,300,0,0
S2069,18,Diploma,India,Science,Intermediate,55,52,2264,58,9,5,14,39,59,0,0,0
S2070,38,UG,Australia,AI/ML,Beginner,28,17,5438,47,105,0,10,6,71,300,1,1
S2071,39,Diploma,Canada,Coding,Advanced,97,11,613,30,47,3,10,43,49,0,1,0
S2072,36,PG,USA,Business,Advanced,38,67,5137,56,100,21,11,11,48,0,1,1
S2073,24,School,UK,Business,Beginner,11,65,1472,1,21,12,14,28,47,200,1,0
S2074,19,Diploma,UK,Business,Beginner,24,76,4810,51,51,5,13,52,58,200,0,0
S2075,19,School,Australia,Science,Advanced,83,46,4203,58,78,11,9,61,58,200,0,0
S2076,19,UG,Australia,Business,Advanced,39,46,868,17,0,5,11,0,84,0,0,0
S2077,45,School,India,Science,Beginner,57,48,997,13,7,32,2,19,75,100,0,0
S2078,22,School,India,Business,Advanced,96,45,1225,45,56,34,7,31,24,300,0,0
S2079,31,Diploma,India,Business,Beginner,25,80,5564,55,73,24,6,8,35,0,1,1
S2080,21,Diploma,Canada,Science,Beginner,16,74,3394,58,45,31,12,74,30,300,1,0
S2081,19,UG,UK,Math,Beginner,87,82,3538,8,62,21,12,36,52,300,1,0
S2082,37,UG,India,Science,Beginner,50,80,4381,37,131,28,8,68,84,200,0,0
S2083,37,Diploma,Australia,Coding,Advanced,93,20,5648,46,129,3,8,7,52,300,0,0
S2084,36,UG,USA,Science,Beginner,10,59,1568,54,94,18,0,7,48,100,1,0
S2085,27,UG,Canada,Science,Beginner,31,29,3090,45,75,6,13,72,56,300,0,0
S2086,29,PG,UK,Science,Beginner,7,37,3109,30,9,3,10,58,86,300,0,0
S2087,27,School,India,Science,Advanced,76,31,3824,30,5,18,14,56,48,300,1,1
S2088,19,UG,USA,AI/ML,Beginner,34,46,3255,33,36,39,5,38,55,0,0,1
S2089,33,UG,Australia,AI/ML,Beginner,59,77,5668,18,144,39,0,98,76,0,0,0
S2090,29,Diploma,USA,Science,Beginner,65,61,228,1,57,35,6,36,57,0,0,0
S2091,20,School,Canada,Science,Intermediate,2,13,5630,42,139,21,14,25,44,100,1,1
S2092,26,Diploma,Canada,AI/ML,Intermediate,56,16,5860,47,34,9,7,25,39,100,1,0
S2093,28,Diploma,Canada,Science,Beginner,13,22,1938,55,122,17,4,92,69,0,1,1
S2094,44,PG,India,Science,Intermediate,73,15,1493,36,9,4,9,84,68,100,0,0
S2095,43,Diploma,Australia,Science,Beginner,39,13,5048,13,93,29,14,85,56,300,0,0
S2096,43,Diploma,UK,AI/ML,Beginner,10,11,4028,34,124,14,9,66,37,300,0,0
S2097,38,PG,UK,Science,Beginner,60,77,2229,11,141,2,15,81,83,0,0,1
S2098,45,UG,India,Business,Advanced,52,47,870,37,32,1,6,58,65,300,0,1
S2099,33,Diploma,USA,Science,Intermediate,87,36,2515,49,133,13,14,55,50,100,1,0
S2100,20,PG,Canada,Science,Intermediate,82,29,1542,14,60,35,14,81,29,100,0,0
S2101,41,School,Canada,Science,Intermediate,94,64,5952,6,22,33,3,95,58,300,1,1
S2102,26,PG,Canada,Science,Intermediate,50,72,2229,38,82,3,10,51,69,0,0,0
S2103,29,School,USA,Science,Intermediate,67,24,2036,36,20,20,14,86,54,200,1,0
S2104,19,UG,Australia,Science,Beginner,4,26,2533,29,19,39,12,52,49,100,0,0
S2105,32,PG,Canada,Science,Beginner,53,41,4113,25,142,22,7,100,80,200,0,0
S2106,35,Diploma,Canada,AI/ML,Intermediate,56,47,1869,24,31,39,12,4,55,0,0,0
S2107,19,PG,Canada,AI/ML,Beginner,37,65,1921,4,42,12,8,20,64,0,1,0
S2108,19,PG,Canada,Science,Intermediate,64,71,3061,45,55,37,12,59,79,0,0,0
S2109,23,UG,India,Science,Beginner,100,43,3452,3,34,16,2,56,59,0,0,0
S2110,18,UG,Canada,Math,Beginner,59,87,1842,26,26,20,13,73,59,100,1,0
S2111,32,UG,Canada,Business,Advanced,91,84,5035,57,48,34,13,19,27,200,0,0
S2112,23,UG,Canada,Science,Intermediate,67,86,657,19,11,33,2,84,86,300,1,0
S2113,37,PG,India,Science,Beginner,96,18,900,60,51,27,9,49,62,0,0,0
S2114,35,UG,India,Coding,Advanced,3,66,4056,57,138,31,2,73,56,300,1,0
S2115,20,School,India,Business,Advanced,96,52,1313,31,20,7,2,23,70,0,1,0
S2116,39,UG,Canada,Science,Beginner,59,90,5136,49,113,10,10,95,58,300,0,0
S2117,44,School,UK,Science,Beginner,31,39,541,55,130,8,3,83,46,300,1,0
S2118,23,School,USA,Science,Beginner,86,31,3375,26,82,11,10,89,66,200,1,0
S2119,20,Diploma,UK,Business,Beginner,34,39,5172,23,76,14,5,99,69,300,0,0
S2120,20,PG,Australia,Science,Beginner,18,69,5038,32,80,14,15,47,90,200,1,1
S2121,20,School,UK,Science,Intermediate,10,60,4204,33,15,3,10,29,46,200,0,1
S2122,32,PG,Australia,Science,Beginner,86,38,3792,21,40,6,4,60,36,300,0,1
S2123,21,School,Australia,Business,Beginner,17,89,3928,13,83,39,8,48,49,200,0,0
S2124,23,PG,India,Science,Advanced,71,63,3013,31,35,27,6,79,65,0,0,0
S2125,45,Diploma,Australia,Science,Beginner,40,82,4701,18,86,9,11,25,60,100,1,0
S2126,28,PG,Canada,Business,Beginner,61,38,5581,3,120,11,1,16,65,200,1,0
S2127,25,Diploma,Australia,Science,Beginner,38,64,2875,41,1,21,8,20,44,200,1,0
S2128,42,School,USA,AI/ML,Beginner,14,66,5289,49,99,28,6,37,82,300,1,0
S2129,26,PG,UK,Science,Beginner,18,63,5665,39,143,17,9,45,63,200,0,0
S2130,39,UG,UK,Science,Beginner,76,64,5479,16,21,4,11,30,38,100,1,1
S2131,24,PG,Canada,Business,Beginner,95,15,2655,6,87,27,14,100,94,100,1,0
S2132,27,School,Australia,Science,Beginner,18,30,1781,56,99,24,4,46,34,0,1,1
S2133,43,Diploma,Australia,Science,Intermediate,97,57,5603,22,138,12,14,47,91,200,0,1
S2134,42,UG,Canada,Business,Beginner,49,74,5163,4,71,6,9,27,73,300,0,0
S2135,32,UG,Australia,Coding,Advanced,43,20,939,8,5,13,11,62,23,100,0,1
S2136,25,UG,Canada,Science,Beginner,94,21,3417,6,17,1,9,39,81,100,1,0
S2137,33,PG,Australia,Science,Advanced,47,69,534,39,58,8,6,29,56,100,0,1
S2138,26,School,USA,AI/ML,Intermediate,36,23,5145,59,136,8,11,62,39,300,0,0
S2139,44,UG,USA,Science,Advanced,25,39,1742,7,43,35,9,29,37,200,1,0
S2140,21,School,Australia,Business,Beginner,59,68,2099,38,129,10,0,44,77,100,1,1
S2141,39,Diploma,USA,Science,Intermediate,75,43,2208,14,6,24,4,52,47,200,0,0
S2142,18,School,Australia,Business,Beginner,28,86,3235,27,82,6,3,34,76,0,0,0
S2143,37,UG,India,Science,Beginner,73,47,506,14,66,15,10,52,65,300,0,0
S2144,18,UG,India,Business,Advanced,19,16,4589,16,51,13,13,9,46,0,0,0
S2145,26,PG,India,Science,Beginner,26,71,5250,48,138,0,7,39,59,200,0,1
S2146,27,UG,India,Business,Advanced,84,15,1049,34,45,10,13,74,75,300,1,0
S2147,22,UG,USA,Science,Advanced,97,40,3982,9,52,32,13,35,52,200,1,0
S2148,38,Diploma,Australia,Science,Beginner,34,51,5714,6,121,12,15,86,28,0,1,0
S2149,32,Diploma,UK,Science,Advanced,9,45,4672,24,138,1,11,4,60,100,0,0
S2150,42,School,UK,Coding,Advanced,73,65,4426,15,18,26,6,99,41,100,0,0
S2151,21,PG,India,AI/ML,Intermediate,17,59,1277,34,40,3,6,48,53,300,1,0
S2152,32,PG,UK,Coding,Advanced,19,90,5923,40,43,40,13,62,69,300,0,0
S2153,23,School,UK,Business,Advanced,60,40,1180,45,46,20,10,27,91,100,0,1
S2154,40,PG,India,Science,Beginner,95,71,2726,28,49,32,5,33,77,0,1,0
S2155,34,School,USA,Business,Advanced,86,59,2899,23,148,10,10,9,75,0,0,0
S2156,27,UG,Australia,Science,Beginner,93,67,1024,40,63,34,9,67,60,0,0,1
S2157,38,UG,Canada,Coding,Advanced,89,43,3628,37,94,18,9,65,77,200,1,0
S2158,24,PG,Australia,AI/ML,Beginner,80,16,3658,8,41,21,0,91,34,100,1,0
S2159,27,Diploma,India,Science,Beginner,25,60,1453,15,58,22,1,49,43,200,0,1
S2160,19,UG,Canada,Science,Advanced,30,31,5965,31,31,36,8,20,28,300,0,1
S2161,21,PG,India,Business,Advanced,85,13,3025,60,19,40,5,6,54,100,1,1
S2162,41,School,India,Science,Advanced,69,86,2315,25,8,4,14,52,28,100,0,0
S2163,33,School,India,Science,Intermediate,29,23,5147,24,6,10,4,45,34,200,1,1
S2164,18,UG,India,Science,Intermediate,25,75,4004,52,8,6,13,43,63,300,1,0
S2165,37,Diploma,Canada,Science,Beginner,38,62,1377,14,136,14,12,12,89,300,1,0
S2166,38,PG,Canada,AI/ML,Beginner,58,24,5247,32,69,34,10,14,73,300,0,1
S2167,34,Diploma,Australia,AI/ML,Beginner,68,10,2430,47,147,6,13,77,60,100,0,0
S2168,39,UG,Australia,AI/ML,Beginner,38,27,360,30,128,5,12,18,58,0,1,0
S2169,27,School,Canada,Business,Advanced,82,48,2481,23,63,9,1,37,66,100,0,0
S2170,42,UG,USA,Coding,Beginner,72,12,2034,28,119,30,2,24,65,0,1,1
S2171,37,School,Canada,Business,Beginner,21,34,2102,55,32,8,11,32,65,300,1,1
S2172,20,PG,UK,Science,Beginner,48,21,2551,14,138,39,7,91,87,300,0,0
S2173,19,Diploma,UK,AI/ML,Beginner,5,18,1831,44,104,19,14,40,76,0,0,0
S2174,22,School,Australia,Science,Beginner,86,52,3017,16,30,27,8,34,67,200,0,1
S2175,31,School,Canada,Business,Intermediate,38,68,1118,31,69,24,15,48,71,0,1,0
S2176,30,PG,Australia,Science,Beginner,74,32,4586,39,18,30,5,74,63,300,0,0
S2177,37,Diploma,USA,AI/ML,Beginner,78,63,5234,18,91,13,0,34,59,200,0,0
S2178,44,School,Australia,Science,Intermediate,66,72,1327,16,72,26,2,50,47,200,1,0
S2179,18,UG,India,Business,Intermediate,9,50,3484,20,137,27,9,70,52,200,0,0
S2180,25,Diploma,USA,Math,Beginner,10,35,5934,32,123,26,0,0,52,0,0,1
S2181,24,PG,Canada,Science,Beginner,71,69,420,12,5,30,4,3,95,100,1,0
S2182,26,School,USA,Coding,Advanced,70,24,3056,2,85,13,1,19,42,100,1,0
S2183,35,Diploma,UK,Science,Beginner,47,76,5882,45,120,25,4,83,72,100,1,0
S2184,42,UG,India,Science,Beginner,98,29,5694,45,18,7,4,3,70,300,0,0
S2185,35,School,USA,Science,Beginner,45,86,3628,4,40,24,6,26,42,100,0,0
S2186,25,Diploma,USA,Business,Advanced,10,81,5546,47,95,20,15,11,85,0,1,1
S2187,32,School,UK,Business,Advanced,68,53,251,44,14,39,9,10,25,0,0,1
S2188,40,Diploma,USA,Business,Advanced,24,14,5021,1,76,20,12,91,57,300,1,0
S2189,38,Diploma,Canada,Business,Beginner,16,14,4374,9,46,35,6,96,67,0,0,0
S2190,33,Diploma,USA,Business,Beginner,85,67,5385,3,144,20,6,3,62,200,0,0
S2191,39,School,UK,Science,Beginner,85,15,4444,3,103,14,10,15,66,200,0,1
S2192,28,UG,Australia,Business,Beginner,20,76,5409,22,68,17,8,79,88,0,1,0
S2193,39,PG,USA,Math,Beginner,8,86,5477,33,75,29,3,17,68,300,0,1
S2194,26,Diploma,USA,Business,Advanced,31,11,1389,10,11,9,6,27,59,200,0,0
S2195,35,School,USA,AI/ML,Intermediate,92,50,3232,47,145,0,8,50,24,200,0,0
S2196,35,Diploma,India,Business,Advanced,15,65,1543,44,85,32,14,89,42,100,1,1
S2197,34,Diploma,USA,Business,Intermediate,53,56,4180,47,146,3,0,87,57,200,1,0
S2198,44,School,Canada,Science,Beginner,93,72,1016,47,12,40,1,17,56,200,1,1
S2199,23,Diploma,Australia,Business,Beginner,73,45,1169,47,20,17,2,49,75,100,1,0
S2200,28,UG,UK,AI/ML,Beginner,100,86,1292,13,30,38,15,63,60,200,0,1
S2201,42,PG,Canada,AI/ML,Beginner,4,53,1170,50,53,10,15,43,86,300,0,1
S2202,27,School,Canada,Science,Intermediate,84,27,1493,38,112,7,10,47,49,0,1,0
S2203,29,PG,USA,Science,Intermediate,48,79,4110,25,37,29,3,49,61,0,1,0
S2204,45,School,India,Science,Advanced,38,31,1619,19,27,5,2,87,100,300,1,0
S2205,38,School,India,Science,Advanced,36,18,538,27,75,31,4,93,78,0,1,0
S2206,30,School,Australia,Science,Beginner,14,70,5623,8,3,28,13,68,34,0,1,0
S2207,33,School,Canada,Business,Advanced,65,66,5440,49,125,34,1,99,90,100,0,0
S2208,23,School,Canada,Business,Advanced,76,14,3533,37,68,1,6,14,41,200,1,1
S2209,33,UG,USA,Business,Advanced,30,76,3707,13,93,29,1,30,93,300,1,0
S2210,39,UG,USA,Business,Advanced,72,80,2787,39,88,6,10,75,69,100,0,1
S2211,28,Diploma,UK,Science,Advanced,74,75,5748,8,150,4,6,95,57,0,0,0
S2212,21,PG,India,Science,Beginner,98,73,1496,5,91,30,10,54,69,100,1,0
S2213,35,Diploma,Australia,Science,Beginner,95,69,1719,41,129,16,10,99,84,200,0,1
S2214,22,UG,UK,Business,Advanced,33,35,2600,55,80,17,3,12,80,300,0,1
S2215,41,UG,Australia,AI/ML,Beginner,59,51,4688,51,17,26,12,98,92,0,1,0
S2216,20,School,Australia,Science,Advanced,90,86,1871,50,132,15,14,25,22,100,0,1
S2217,30,School,UK,Coding,Advanced,64,87,4051,60,63,11,7,40,55,300,0,0
S2218,38,Diploma,Canada,Science,Beginner,19,45,5036,10,104,22,13,11,70,0,0,1
S2219,35,Diploma,Canada,Science,Beginner,69,52,3897,5,77,24,9,94,58,300,0,0
S2220,33,PG,India,Science,Beginner,65,85,408,48,134,0,6,39,55,200,0,1
S2221,26,School,UK,Business,Beginner,62,79,4422,58,28,32,1,81,66,100,0,0
S2222,44,PG,USA,AI/ML,Beginner,86,52,5806,1,67,15,12,49,51,100,0,0
S2223,41,School,Canada,Science,Beginner,23,80,3345,16,110,36,1,81,48,200,1,0
S2224,29,Diploma,Canada,Business,Advanced,88,20,3974,22,17,38,7,76,40,0,1,0
S2225,32,PG,India,AI/ML,Beginner,72,23,4431,14,40,10,0,41,45,0,0,1
S2226,38,PG,Canada,Business,Beginner,92,67,1699,43,128,22,1,76,90,300,1,0
S2227,29,School,UK,Science,Intermediate,98,52,1972,10,41,14,7,2,89,0,0,1
S2228,36,School,Australia,Business,Advanced,2,71,4060,20,90,21,13,49,82,100,0,0
S2229,22,UG,Australia,Business,Intermediate,61,20,3978,51,34,21,8,69,42,200,0,0
S2230,43,Diploma,UK,AI/ML,Intermediate,16,12,2979,54,146,27,14,20,80,0,1,1
S2231,19,PG,India,Business,Intermediate,73,65,5376,4,43,13,14,66,85,200,1,0
S2232,21,Diploma,Australia,Business,Advanced,31,45,5240,39,25,33,2,27,61,300,0,1
S2233,31,School,UK,Science,Intermediate,5,90,409,7,90,37,9,91,40,0,0,0
S2234,22,School,Canada,Coding,Advanced,63,74,2532,0,105,0,14,24,86,100,1,0
S2235,42,Diploma,UK,Science,Beginner,57,43,2452,0,7,35,0,79,51,200,0,0
S2236,42,Diploma,USA,Math,Beginner,34,67,1356,7,51,3,13,90,87,200,0,0
S2237,37,UG,India,Coding,Beginner,4,68,5919,48,104,4,2,49,38,200,0,0
S2238,29,Diploma,USA,Science,Intermediate,63,77,2584,27,145,28,9,6,69,0,0,0
S2239,22,UG,USA,Science,Intermediate,59,26,1100,38,42,33,5,17,65,0,0,1
S2240,42,School,Australia,Science,Intermediate,19,76,3648,48,10,18,8,82,99,100,1,0
S2241,19,School,Canada,AI/ML,Beginner,76,11,5958,59,140,15,1,34,67,200,1,1
